strength,heat,stability,workability,corrosion,quantum_drift
30.32333685014836,7.483924809666407,6.756306333091388,6.248690794060554,48.89644971620267,-0.17747556136804787
12.987483819829837,18.903685137316653,3.5478233029163286,12.364743780969276,49.18718196991021,-0.0992998148885864
13.974651176638918,8.459752038260724,4.004355608383078,11.323920916145887,49.81410021365504,0.13375795367132634
32.56877478537221,15.992413187427754,4.9314707921621475,3.6355425453469734,48.698870599458736,-0.6648421370540136
33.138860677478796,5.544269902019355,7.92092419667283,4.738184006473558,49.73166232529329,-0.13080356888800876
17.538053144916766,26.413462400979146,2.188117273578646,7.267955782235493,48.930649261458456,-0.833969469057269
14.222023694898535,14.497819933184273,5.113546084614988,11.491931363815542,49.79454655610294,-0.21605047578600417
28.812425833646827,1.7432820418789012,5.734240036643575,6.405700307840746,49.276548472294046,0.16046955442207522
19.697941025874822,19.353106576925555,4.152003204250058,5.009615189098918,48.453419044063615,-0.5645836477261551
16.10822232704428,11.236057063693305,5.736441064672061,10.290984928754302,49.65529872731129,-0.3735045138495318
13.112381023062138,21.14540230488672,3.8152181952366235,10.414404310656096,49.05539859799945,0.6134803512860171
19.23974443102354,12.666894449694071,3.306711573874189,7.844734749255947,49.58864409054271,0.03747462680909074
22.023327258311802,38.77471142060006,1.0618942185412918,6.261467401862271,47.65788189543204,-0.8317253590346371
53.66569373519066,10.292420344519886,7.170459532140022,1.9348948420109668,48.58213915248101,0.5391606542450633
32.57245484703,5.636754657678639,6.627420386567069,5.784875807653048,49.369418721270236,-0.043822497978556155
19.639225239590527,17.03249613260513,4.0761161488028295,6.575142626017673,49.19036063708375,-0.2314526742990324
31.01570480916158,5.4343894108813995,6.260878266514993,5.740624349571952,48.93731459750156,-0.25645770268503265
16.75091737099311,16.418612462669305,5.097970441047595,9.777447420737271,49.72207665133453,0.03582325311126507
32.06520111715745,18.938192178416482,5.782528303146627,4.36972155253185,48.894153050829836,-0.21429691891237504
29.834637523571264,22.22621802797201,6.751072599576403,4.888801137782,49.06246345988652,0.5740673783525237
14.158361354563006,21.699950098227298,2.6413864255815627,11.601175541203304,49.07905135158932,0.5858818416454707
17.90692232394415,7.838706919687154,6.125597855921283,5.621211226133415,49.71335222473372,-0.2256591415969605
17.502823399690058,15.129529679493041,6.629621414595556,8.988403384758334,49.74816897628749,-0.028605255751629272
30.541695270514104,8.022090676649107,6.338205231711321,5.70718236760821,49.309453470805806,0.2673480773020338
32.09411887522208,12.58324798206352,5.271756077901008,3.429816885808159,49.50866984717731,-0.2773602511237261
30.704399560055403,10.228217518023527,5.473731500788153,4.017623394004848,48.68258917310331,-0.08840336447295281
33.89987283640178,6.621556081330227,9.28551132260878,2.796596629342662,49.21316881557815,-0.15737221252521236
33.29846674063112,14.909989436091713,6.354708623853595,3.7065833447892595,49.0688351803199,0.5323542560126197
31.225575518856928,3.8785296634278166,8.312746451030941,3.0870308077284987,49.31416618940314,0.21756684314508634
20.814456116165864,10.602156773200353,5.591074424821182,11.876526781365206,49.84198374573463,-0.3299373056860256
18.859848962425417,12.350907980288785,2.4531349590235854,8.918876912731216,49.49097983178039,-0.5718279915969579
16.70389470856025,11.377397425466143,7.6494866830148815,5.657664155610212,48.989319965178865,-0.66039151396784
20.316190663795588,13.213128961246957,8.101744574339087,4.759172397554143,48.92996005049423,-0.3853140193928823
22.48192717025417,18.927650522835616,-0.10172194152792713,5.359810343593554,49.18944586214193,-0.8526986225519144
19.872330087103165,18.751400619522148,6.0754875251410665,9.849262220477097,49.72934995763327,0.40424142504142635
33.36009106766891,9.944320236200129,7.507566697403901,4.501933944726504,49.64274046406908,0.4240228023602025
34.199352653359284,15.056392619233769,5.314809999320433,3.3556118912498363,49.41892431933232,-0.7884154212268693
35.43332021713013,6.006505439516688,7.826612978452522,4.9462720031852605,49.81020381681577,0.5323399046234452
37.80870393021158,9.429536836585175,8.868610154573432,4.28510056505659,49.631437529309764,-0.43898595673122476
33.02558746499225,8.686293757823945,7.0011484716617876,2.386596137607347,48.95982916038623,0.07540168874764726
21.4579177601613,7.714820823006934,5.787389110382771,10.36504804541511,49.81105768584602,-0.14796104619356804
21.45927819782767,14.439379483292008,6.3937029939610746,10.137652854145447,49.78388904596221,0.22719831785335426
36.0216559645339,6.351674300598064,8.355800372450366,3.012787452016745,49.22442066155815,0.2471518718140405
23.352224074930774,27.529548397474397,3.704064743543131,3.775542399028385,47.83833854299739,0.4139143080933813
21.228156383286628,14.29156336555377,3.232532209831258,5.5268372244100235,49.50952371620756,-0.8312512112911185
28.268845764919007,23.302595076483396,5.433270229744071,5.323944558617834,48.245390905869215,0.49018151869327414
16.56141502442995,22.123556095390015,2.795670665015287,9.047444481947878,48.965339093211576,0.3916155350163318
30.143231231351507,20.217726599905287,5.4204885241056635,5.084313765460768,49.11371575516869,0.7110116045079783
21.301161754553142,18.028890572932312,1.1665856379282857,4.93735898377427,48.83332359794074,-0.5042449977710028
20.663654953153397,18.52166489104637,0.08314105747598255,5.138814607211616,49.26186931936806,-0.5538820770948767
35.99432060095077,3.62786918377327,9.39304735641636,2.6358709277301937,48.913453399500035,-0.33017313414866006
33.57391955912226,9.674438455467968,6.577855747245489,4.751053434402952,49.653992310049084,-0.2957197771990761
26.372749953409087,32.526584405706295,4.450731098130742,4.722397165455493,47.473201827819416,0.19062124572989714
18.825951929046028,29.9909485473736,2.227721008651537,7.3929641479140855,48.92585525167233,-0.07070074683429806
25.612782960673485,15.489849993163975,4.61564573634803,6.104710937294739,48.618553643209786,0.37077520755199117
18.787236769705302,29.974328088539878,2.198717589588345,6.061572251764995,48.3163587151041,0.6669477303770331
18.848933442729084,19.098193468010688,5.0521933231472005,4.949675801570304,48.088553477058106,-0.544355287528679
17.090151032196587,29.035938691762205,3.4054768073241504,6.883097043510522,48.418768038722526,0.5338372336977476
33.448394482241014,5.504505508293736,7.733712509158363,4.56125668652735,49.719312506462735,-0.03738791791953425
19.491769471756868,25.608726405628822,1.429313014659705,6.889984380408647,48.71464216856307,-0.8233699870538251
19.574574767813623,8.12195967775499,6.607686873438359,5.16098757640945,49.76149041233134,-0.10996176873286553
22.980491497385128,16.72694817726344,4.573651588269247,3.6310852691479725,48.649125520915916,-0.010655733695723342
27.295681981509745,9.506245416828987,4.805017884941458,4.3741970441840365,48.657348371567124,0.4367333629220542
14.162984995561402,12.899566766167117,3.7782097966286163,11.129259714629168,49.73752817126138,-0.33169614263246855
19.361891517625512,15.607547754066605,4.00693903234061,7.415189494748627,49.034119687961216,0.45233506887748914
33.39397226647059,14.11172868254015,5.458221667906437,3.919243453625981,49.420275779986454,0.4705605461416872
15.876692561729952,19.266184019137107,4.714444067971536,10.172686025227899,49.74065289239258,-0.5007439748511132
17.62953059310411,4.1477309020305855,4.3225710772030865,11.764607950989635,49.86863930198398,0.26000338569611287
14.644627054365138,23.203143384905644,4.256140653835914,11.595396181344842,49.20762876166028,0.15844963143471966
33.316155757066895,6.511143622096687,6.298883405191582,4.842810214587217,49.7794579075688,-0.28543463361618315
18.91174027126891,14.071591195582181,2.6567190632787225,6.412707860803465,49.57517422502441,0.0985373678646464
17.998129108120438,16.24438059608852,3.346315308947081,7.908753698324302,49.58385008075659,-0.9317974692965356
16.786972871416243,20.750338759316985,3.1812567212016756,6.891261488951803,49.0885477931539,-0.7290368070533467
18.736423595804688,14.211947675899586,1.7222559006046776,6.56670609852435,49.47815539088069,-0.6727544166357156
16.269978787436003,8.95457550239762,5.281834484837299,11.299801528580561,49.7747322803915,0.2198902167022858
20.32846266986835,7.398834353601647,4.933812495532168,11.965355488039485,49.71339342708371,-0.3353855101825925
29.474049587290963,18.798558783584976,5.32583497390512,4.6393604791856005,48.429766290473744,-0.5437777448299416
16.821605079622344,21.18516669861234,4.002429882751091,11.243966303355057,49.06774841683001,0.1375351287480295
34.34044420548902,8.416411977091784,6.071437521503375,2.590553047048723,48.971081006366234,0.703801430976227
15.935177647539938,22.015936567632586,3.4949630404321654,10.165298864712769,49.176715610351636,0.01168816262474124
32.27744647382985,8.41989358553162,3.4488647778190997,3.851396840089598,49.42705144418112,0.004343144629954458
16.69676111071206,7.032613115538015,5.305887182050546,11.899835111101536,49.79816670314039,0.28927277266668594
24.564540448026204,17.493357945570406,3.6310182091143792,9.185048087800299,49.062521361386096,0.2886670578173773
19.984719422227798,14.015341289874101,2.5661672824951207,6.475528783719222,49.424209276275796,-0.457660008280701
26.488119979081052,22.122501965284222,4.13093361248007,3.316876636037121,47.96569582810724,0.3597622553997226
35.172180710800724,4.9828154351015534,9.154119839023494,2.6109651853275313,49.705206206405855,0.21235599536652439
29.906061717170097,15.915279739130112,5.408177753487317,4.485810054571205,48.64623478214196,0.5937998378996495
29.58742046225246,17.332578029642214,6.072769674466366,4.685180029839701,48.929911300703914,0.06212495338838276
30.56708697520057,9.963574351421489,3.859674201672366,4.213363003021436,49.00657307858281,-0.11731034448090999
23.776150009212856,10.32808651912941,5.7432131425151915,3.6690436838739386,49.13462611462885,0.6588659037765433
19.895159006637517,21.84536405527702,3.0726033210847445,8.410948560162113,49.01572959637299,0.046830352942993425
14.855229669390638,11.244262744927223,5.681935456694956,10.127647802179169,49.84839377227102,-0.43645090190536334
17.796590747662343,25.346320482904453,1.6633564435577508,6.62856876540472,48.27323354467073,0.8841224437880292
45.35981509704962,1.8984885953559965,9.029568116846164,3.092326095579355,49.24160267037418,-0.08073192305827426
15.17251150178269,12.24789708438029,4.900656800271797,14.327807607199066,49.733234883053974,0.49251416024929834
19.260662227219623,15.90570546367515,5.738703992925673,4.896873219864726,49.168254843497635,0.28923344819768093
19.530584391343986,13.56959126435923,2.5638185939845632,5.907597921172456,49.48428291467137,0.28288709868587675
33.78439106192765,7.968232220101911,7.989771968753742,5.232410839706354,49.79911921289744,-0.3848158732090769
17.024087597404623,27.755638358524312,4.089724140251108,8.478889308855528,49.01820889288561,-0.22902532872634526
19.611678639389,27.551783951582326,4.9386641540940115,10.260380281781838,49.07087313796121,0.6595197114379651
15.045953876456107,8.041203517830324,5.21575142712658,10.117646663735814,49.96150955096017,-0.19847356599676663
16.433748005657304,21.805379081800545,3.312802740294371,9.012925546578213,49.00798227305715,-0.5209969368579135
29.968538683324795,5.736623658784525,6.896902028294108,5.212014993450444,49.82145566279578,-0.3086425989918697
21.62912800669927,20.182195392771966,3.0272690278984613,6.9957604657948735,49.4163867280099,0.1055969529885141
39.302287353854595,13.801027526958475,7.1391081222419785,3.5472988921057365,49.01025848995969,-0.5862681544914814
17.05089532837954,11.236057063693305,5.736441064672061,10.290984928754302,49.65529872731129,0.4433853222201832
29.059905028021475,19.00889568966616,5.935406380767009,5.488179695776565,48.60310212328294,-0.08335521372945547
20.2248135786984,5.234623727561574,6.80400155899995,4.81161896433607,49.730564352442734,0.22304388410390127
21.47460084098677,18.603584501783907,2.9143167410112483,5.693374092678324,49.454984627878616,0.32974922092434084
17.218867968967118,14.718317567218088,1.9666307831106478,6.1960293011883625,49.555209423862145,-0.6276887480156613
48.84010635336882,11.614745027980227,7.681520331827098,2.266013697129939,48.20330141014643,0.24320839578587772
14.73666226814859,20.86698968502287,4.519561958030176,11.359444652443623,49.110391596675576,0.10565258861294449
22.406239028882112,14.43937948329201,6.3937029939610746,10.137652854145447,49.78388904596221,0.04435416156975177
16.303007324019326,20.974829792531153,3.392858475889202,8.650277586660458,48.894412584020806,-0.8038964107162788
21.39326196891353,18.899737577769784,5.263247833937605,4.0937581684188515,48.657801376648095,-0.5378433680060493
25.250805545903276,6.226477609488275,8.402426125005055,4.192529506383897,49.74455330799892,-0.30125191826808745
17.447576723846407,11.344854831519008,4.560260606506442,9.802704724018465,49.739025119296734,-0.18022777334048876
14.0206142323772,7.8655735287424395,3.427711649601932,12.115489147016405,49.76682645805413,-0.2024660882035449
28.637053576794102,3.386831808874656,6.414531102223879,6.587779305786084,49.30810704822128,0.010332489387122857
31.23731589261604,10.012100049724124,4.889636527664589,4.1933647805182295,49.03696185586654,-0.08845593355304589
36.805531322321805,2.341210674922456,7.454740167104456,4.64976039337316,49.84477810398245,-0.29227875213362314
17.58191676415716,11.432663449718788,4.892529682781617,10.708249736931828,49.70924484191618,0.4052973889658382
20.050878357007544,10.578263139444033,8.271422343699516,4.552733887029715,49.702364038500534,0.03651998896851146
12.665587624008882,24.032738255080137,3.6189035096750337,11.735941841937489,49.086324657888056,-0.5232200537805213
17.59353860296208,27.381211439226757,4.5163044347465915,8.477798976294643,48.90988712398257,-0.71778527032258
17.87007901025071,29.035938691762208,3.4054768073241504,6.883097043510522,48.418768038722526,-0.1723263700423444
20.28105701183761,10.012100049724124,4.889636527664589,4.1933647805182295,49.03696185586654,-0.3289378333820065
13.88429959389933,25.078639314412076,4.895610232674586,9.787060258831184,49.1606186658062,-0.0962450999996154
13.910926443976358,26.327957703862722,3.1767475716121565,9.926340390604093,49.12217652202269,-0.27179941059930557
15.281216261702152,25.593422714027035,3.5345667755050574,10.101527738477817,49.17192160056552,-0.8140765522794292
22.72223853970879,9.059786054747127,7.669417562687978,5.007744260480692,49.19065243376423,0.46570453813714535
40.0691785475361,12.20882106276597,5.698336372396492,3.252769150130254,49.40034807827427,-0.19622129415722253
37.23072644287248,6.226477609488276,8.402426125005055,4.192529506383897,49.74455330799892,-0.1885187460043445
32.434299140992806,13.972095287708644,5.001528338664929,4.172386006267007,48.95588901963036,-0.4730588097762841
32.7242096055817,19.582500878446197,6.285658958809556,4.282233459125072,48.991222973752876,0.26791633684916133
14.151267602594967,25.179231401003864,3.773935382486072,9.491944433759299,49.05125001283192,-0.15726179776438395
20.631905332916507,10.406296430987949,2.2848462519306576,6.0596915617907126,49.60974851219109,-0.34603244734135163
22.03212022899842,14.071591195582181,2.6567190632787225,6.412707860803465,49.57517422502441,0.8350964771915405
22.76230734534086,12.455831829772954,2.780274318507052,6.550395751898459,49.568883630892195,-0.5981675564210612
18.851404947929968,5.7912806690263405,5.002862142783392,12.365009218565394,49.90019787791121,-0.06590270603830069
32.454582907481,5.262327738381089,7.054000681062552,5.691801870206982,49.2610969523672,-0.23517095473605976
21.82888125510254,18.506462613337654,2.86293197499937,6.836783154057831,49.47434409326108,-0.6066983234228966
30.966890391064787,11.907357611214925,7.285891189611921,5.174924331545133,49.20922867482228,0.21362638482114496
